id,id_depto,municipio_id,nombre,funcion,categoria,centroide_lat,centroide_lon
22043010,22043,220119.0,Chorotis,no_tiene,Localidad simple,-27.91758529,-61.39956947
22043020,22043,220126.0,Santa Sylvina,CABECERA_DEPARTAMENTO,Localidad simple,-27.83560086,-61.13617422
22043030,22043,220119.0,Venados Grandes,no_tiene,Localidad simple,-27.81815392,-61.38156642
22049010,22049,220113.0,Corzuela,CABECERA_DEPARTAMENTO,Localidad simple,-26.95567601,-60.97075741
22056010,22056,220140.0,La Escondida,no_tiene,Localidad simple,-27.10732485,-59.44753251
22056030,22056,220147.0,Lapachito,no_tiene,Localidad simple,-27.15879035,-59.3903975
22056040,22056,220161.0,Makallé,CABECERA_DEPARTAMENTO,Localidad simple,-27.21161854,-59.28836621
22063010,22063,220203.0,El Espinillo,no_tiene,Localidad simple,-25.41766986,-60.4139677
22063030,22063,220168.0,El Sauzalito,no_tiene,Localidad simple,-24.43454994,-61.6813717
22063040,22063,220203.0,Fortín Lavalle,no_tiene,Localidad simple,-25.70563085,-60.20374787
22063060,22063,220182.0,Juan José Castelli,CABECERA_DEPARTAMENTO,Localidad simple,-25.95041504,-60.6243211
22063070,22063,220189.0,Miraflores,no_tiene,Localidad simple,-25.6489335,-60.93004019
22063080,22063,220169.0,Nueva Pompeya,no_tiene,Localidad simple,-24.93344188,-61.48469984
22063100,22063,220203.0,Villa Río Bermejito,no_tiene,Localidad simple,-25.64244139,-60.26294388
22063110,22063,220168.0,Wichi,no_tiene,Localidad simple,-24.69139777,-61.43044548
22070010,22070,220210.0,Avia Terai,no_tiene,Localidad simple,-26.69042691,-60.73094871
22077010,22077,220231.0,Colonia Popular,no_tiene,Localidad simple,-27.27593094,-59.15237816
22077020,22077,220254.0,Estación General Obligado,no_tiene,Localidad simple,-27.41286799,-59.42015797
22077030,22077,220238.0,Laguna Blanca,no_tiene,Localidad simple,-27.25721955,-59.23404861
22084010,22084,220252.0,Ciervo Petiso,no_tiene,Localidad simple,-26.58158496,-59.6329804
22084020,22084,220259.0,General José de San Martín,CABECERA_DEPARTAMENTO,Localidad simple,-26.53407306,-59.33471136
22084030,22084,220266.0,La Eduvigis,no_tiene,Localidad simple,-26.83741205,-59.06411758
22084040,22084,220273.0,Laguna Limpia,no_tiene,Localidad simple,-26.49670139,-59.67993729
22084050,22084,220280.0,Pampa Almirón,no_tiene,Localidad simple,-26.70224786,-59.12378503
22084070,22084,220294.0,Presidencia Roca,no_tiene,Localidad simple,-26.14020076,-59.59684529
22091010,22091,220301.0,Tres Isletas,CABECERA_DEPARTAMENTO,Localidad simple,-26.33783493,-60.42993495
22098020,22098,220315.0,Enrique Urien,no_tiene,Localidad simple,-27.55872515,-60.52599075
22098030,22098,220322.0,Villa Angela,CABECERA_DEPARTAMENTO,Localidad simple,-27.57885924,-60.71411201
22105010,22105,220329.0,Las Breñas,CABECERA_DEPARTAMENTO,Localidad simple,-27.08851672,-61.08369931
22112020,22112,220343.0,La Tigra,no_tiene,Localidad simple,-27.11578998,-60.58989417
22112030,22112,220350.0,San Bernardo,CABECERA_DEPARTAMENTO,Localidad simple,-27.29043841,-60.71497363
22126020,22126,220364.0,Colonia Benítez,no_tiene,Localidad simple,-27.33058844,-58.94501027
22126030,22126,220371.0,Margarita Belén,CABECERA_DEPARTAMENTO,Localidad simple,-27.26164732,-58.97414731
22133010,22133,220378.0,Quitilipi,CABECERA_DEPARTAMENTO,Localidad simple,-26.87320717,-60.21852412
22133020,22133,220378.0,Villa El Palmar,no_tiene,Localidad simple,-26.45511862,-60.16461659
22140010,22140,220385.0,Barranqueras,no_tiene,Componente de localidad compuesta,-27.48777393,-58.93274169
22140030,22140,220413.0,Colonia Baranda,no_tiene,Localidad simple,-27.56204494,-59.30969118
22140040,22140,220399.0,Fontana,no_tiene,Componente de localidad compuesta,-27.41671274,-59.04393779
22147010,22147,220420.0,Samuhú,no_tiene,Localidad simple,-27.52222542,-60.39417461
22154010,22154,220434.0,Capitán Solari,no_tiene,Localidad simple,-26.80507322,-59.55965237
22154030,22154,220448.0,Colonias Unidas,no_tiene,Localidad simple,-26.70009718,-59.62774218
22154040,22154,220441.0,Ingeniero Barbet,no_tiene,Localidad simple,-27.00321211,-59.48251365
22154050,22154,220455.0,Las Garcitas,no_tiene,Localidad simple,-26.61934603,-59.80427638
22161010,22161,220469.0,Charadai,CABECERA_DEPARTAMENTO,Localidad simple,-27.65533047,-59.86244602
22161020,22161,220462.0,Cote Lai,no_tiene,Localidad simple,-27.53031166,-59.57651715
22161030,22161,220469.0,Haumonia,no_tiene,Localidad simple,-27.5077849,-60.16352775
22161040,22161,220469.0,Horquilla,no_tiene,Localidad simple,-27.54275893,-59.9578541
22161050,22161,220469.0,La Sabana,no_tiene,Localidad simple,-27.87380091,-59.93956959
22168020,22168,220476.0,Machagai,CABECERA_DEPARTAMENTO,Localidad simple,-26.92873355,-60.04771961
22168030,22168,220476.0,Napalpí,no_tiene,Localidad simple,-26.9032617,-60.11738393
26007020,26007,260007.0,Puerto Madryn,CABECERA_DEPARTAMENTO,Localidad simple,-42.75509968,-65.04222982
26007040,26007,260007.0,Quintas El Mirador,no_tiene,Localidad simple,-42.81159001,-65.0514178
26007050,26007,260007.0,Reserva Area Protegida El Doradillo,no_tiene,Localidad simple,-42.6456159,-65.06472297
26014010,26014,260028.0,Buenos Aires Chico,no_tiene,Localidad simple,-42.06879613,-71.21583431
26014020,26014,260014.0,Cholila,no_tiene,Localidad simple,-42.51053136,-71.43515483
26014040,26014,260021.0,El Hoyo,no_tiene,Localidad simple,-42.06796666,-71.52067084
26014050,26014,260028.0,El Maitén,no_tiene,Localidad simple,-42.05428544,-71.16731533
26014060,26014,260035.0,Epuyén,no_tiene,Localidad simple,-42.23292471,-71.36950666
26014080,26014,260035.0,Lago Epuyén,no_tiene,Localidad simple,-42.21353568,-71.42966254
26014090,26014,260042.0,Lago Puelo,no_tiene,Localidad simple,-42.06729231,-71.59815756
26014100,26014,,Leleque,CABECERA_DEPARTAMENTO,Localidad simple,-42.42886262,-71.06839516
26021020,26021,,Bahía Bustamante,no_tiene,Localidad simple,-45.11435528,-66.53491662
26021030,26021,260049.0,Comodoro Rivadavia,CABECERA_DEPARTAMENTO,Localidad simple,-45.87595537,-67.51466223
26021040,26021,260049.0,Diadema Argentina,no_tiene,Localidad simple,-45.79060892,-67.67389257
26021050,26021,260056.0,Rada Tilly,no_tiene,Localidad simple,-45.93680192,-67.56539602
26028020,26028,,Garayalde,no_tiene,Localidad simple,-44.67957837,-66.60973646
26035010,26035,260084.0,Aldea Escolar (Los Rápidos),no_tiene,Localidad simple,-43.11981876,-71.55889675
26035040,26035,260084.0,Lago Rosario,no_tiene,Localidad simple,-43.25001685,-71.35123184
26035050,26035,260084.0,Los Cipreses,no_tiene,Localidad simple,-43.18471462,-71.64139193
26035060,26035,260084.0,Trevelín,no_tiene,Localidad simple,-43.09087119,-71.46548537
26035070,26035,,Villa Futalaufquen,no_tiene,Localidad simple,-42.90063759,-71.60615351
26042010,26042,268028.0,Dique Florentino Ameghino,no_tiene,Localidad simple,-43.70328475,-66.47940032
26042020,26042,260091.0,Dolavon,no_tiene,Localidad simple,-43.30929758,-65.70873884
26042030,26042,260098.0,Gaiman,CABECERA_DEPARTAMENTO,Localidad simple,-43.28880748,-65.4924135
26042040,26042,265014.0,28 de Julio,no_tiene,Localidad simple,-43.38097713,-65.83868774
26049020,26049,,El Escorial,no_tiene,Localidad simple,-43.09807004,-68.55960334
26049040,26049,,Lagunita Salada,no_tiene,Localidad simple,-42.71677928,-69.18847239
26049050,26049,,Yala Laubat,no_tiene,Localidad simple,-42.76713545,-68.87542179
26056010,26056,,Aldea Epulef,no_tiene,Localidad simple,-43.2341166,-69.71129378
26056020,26056,268056.0,Carrenleufú,no_tiene,Localidad simple,-43.58568854,-71.70090202
26056030,26056,268063.0,Colan Conhué,no_tiene,Localidad simple,-43.2425977,-69.93021819
26056040,26056,268070.0,Paso del Sapo,no_tiene,Localidad simple,-42.737111,-69.61100209
26056050,26056,260105.0,Tecka,CABECERA_DEPARTAMENTO,Localidad simple,-43.49358208,-70.81356083
26063020,26063,268077.0,Las Plumas,CABECERA_DEPARTAMENTO,Localidad simple,-43.72239796,-67.28699567
26070010,26070,,Cerro Cóndor,no_tiene,Localidad simple,-43.42331987,-69.16409235
26070020,26070,268084.0,Los Altares,no_tiene,Localidad simple,-43.871193,-68.43011688
26070030,26070,265021.0,Paso de Indios,CABECERA_DEPARTAMENTO,Localidad simple,-43.86630541,-69.04488709
26077010,26077,260112.0,Playa Magagna,no_tiene,Localidad simple,-43.38212086,-65.04493257
26077020,26077,260112.0,Playa Unión,no_tiene,Localidad simple,-43.32194085,-65.04759874
26077030,26077,260112.0,Rawson,CAPITAL_PROVINCIA,Localidad simple,-43.30105168,-65.09552023
26084020,26084,268091.0,Aldea Beleiro,no_tiene,Localidad simple,-45.56146447,-71.51817262
26084030,26084,260126.0,Alto Río Senguer,CABECERA_DEPARTAMENTO,Localidad simple,-45.04764175,-70.82275521
26084040,26084,268098.0,Doctor Ricardo Rojas,no_tiene,Localidad simple,-45.58700843,-71.02909684
26084050,26084,268105.0,Facundo,no_tiene,Localidad simple,-45.31927104,-69.97211273
26084070,26084,260133.0,Río Mayo,no_tiene,Localidad simple,-45.69645382,-70.25598045
26091010,26091,268119.0,Buen Pasto,no_tiene,Localidad simple,-45.08042256,-69.44977777
26098010,26098,268147.0,Doctor Oscar Atilio Viglione (Frontera de Río Pico),no_tiene,Localidad simple,-44.19885565,-71.66666816
26098020,26098,260147.0,Gobernador Costa,no_tiene,Localidad simple,-44.05298261,-70.59792026
26098030,26098,260154.0,José de San Martín,CABECERA_DEPARTAMENTO,Localidad simple,-44.05450309,-70.46984235
26105020,26105,,Telsen,CABECERA_DEPARTAMENTO,Localidad simple,-42.43875116,-66.941428
30008040,30008,,Hambis,no_tiene,Localidad simple,-31.96295135,-58.50820595
30008080,30008,,Pueblo Liebig's,no_tiene,Localidad simple,-32.1570049,-58.19766169
30008100,30008,,Ubajay,no_tiene,Localidad simple,-31.7925728,-58.31585174
30008110,30008,,Villa Elisa,no_tiene,Localidad simple,-32.16062022,-58.40374835
30015030,30015,,Colonia Ayuí,no_tiene,Localidad simple,-31.20509016,-58.03388992
30015040,30015,,Colonia General Roca,no_tiene,Localidad simple,-31.32440652,-58.12140967
30015060,30015,,Concordia,CABECERA_DEPARTAMENTO,Localidad simple,-31.38814909,-58.0162204
30015083,30015,,Estación Yuquerí,no_tiene,Localidad simple,-31.39638124,-58.16115354
30015100,30015,,Los Charrúas,no_tiene,Localidad simple,-31.17078407,-58.1873843
30015120,30015,,Osvaldo Magnasco,no_tiene,Localidad simple,-31.31250674,-58.05860094
30015130,30015,,Pedernal,no_tiene,Localidad simple,-31.67147297,-58.23079127
30015140,30015,,Puerto Yeruá,no_tiene,Localidad simple,-31.53083351,-58.01289477
30021010,30021,,Aldea Brasilera,no_tiene,Localidad simple,-31.89228645,-60.59179775
30021020,30021,,Aldea Protestante,no_tiene,Localidad simple,-32.03083289,-60.56433591
30021030,30021,,Aldea Salto,no_tiene,Localidad simple,-31.92603586,-60.54838527
30021040,30021,,Aldea San Francisco,no_tiene,Localidad simple,-31.96256812,-60.63571348
30021050,30021,,Aldea Spatzenkutter,no_tiene,Localidad simple,-31.94852927,-60.58039664
30021060,30021,,Aldea Valle María,no_tiene,Localidad simple,-31.99224401,-60.58785023
30021080,30021,,Diamante,CABECERA_DEPARTAMENTO,Localidad simple,-32.06941757,-60.63722004
30021090,30021,,Estación Camps,no_tiene,Localidad simple,-32.11332074,-60.2299018
30021123,30021,,La Juanita,no_tiene,Localidad simple,-31.8753768,-60.64912197
30021127,30021,,Las Jaulas,no_tiene,Localidad simple,-31.83271848,-60.60484716
30021130,30021,,Paraje La Virgen,no_tiene,Localidad simple,-31.91736257,-60.65319688
30021140,30021,,Puerto Las Cuevas,no_tiene,Localidad simple,-32.33422848,-60.48729025
30021150,30021,,Villa Libertador San Martín,no_tiene,Localidad simple,-32.0766328,-60.46386226
30028010,30028,,Chajarí,no_tiene,Localidad simple,-30.75407591,-57.98416259
30028020,30028,,Colonia Alemana,no_tiene,Localidad simple,-30.89615851,-58.02215763
30028050,30028,,Colonia Peña,no_tiene,Localidad simple,-30.7974916,-58.17563847
30028070,30028,,Federación,CABECERA_DEPARTAMENTO,Localidad simple,-30.99007244,-57.91834752
30028080,30028,,Los Conquistadores,no_tiene,Localidad simple,-30.59440746,-58.46826271
30028100,30028,,San Pedro,no_tiene,Localidad simple,-30.75718872,-58.08187138
30028105,30028,,San Ramón,no_tiene,Localidad simple,-30.80916443,-58.21912691
30028120,30028,,Villa del Rosario,no_tiene,Localidad simple,-30.79683186,-57.91157192
30035010,30035,,Conscripto Bernardi,no_tiene,Localidad simple,-31.04777789,-59.08673914
30035020,30035,,Aldea San Isidro (El Cimarrón),no_tiene,Localidad simple,-30.98686298,-58.97775691
30035030,30035,,Federal,CABECERA_DEPARTAMENTO,Localidad simple,-30.95133422,-58.78514189
30035040,30035,,Nueva Vizcaya,no_tiene,Localidad simple,-30.96851498,-58.61274793
30035050,30035,,Sauce de Luna,no_tiene,Localidad simple,-31.23847406,-59.22028296
30042010,30042,,San José de Feliciano,CABECERA_DEPARTAMENTO,Localidad simple,-30.38527131,-58.75157196
30042020,30042,,San Víctor,no_tiene,Localidad simple,-30.48692836,-59.03165195
30049010,30049,,Aldea Asunción,no_tiene,Localidad simple,-32.82517153,-59.23123792
30049020,30049,,Estación Lazo,no_tiene,Localidad simple,-32.87183976,-59.42234919
30049030,30049,,General Galarza,no_tiene,Localidad simple,-32.72127131,-59.3958887
30049050,30049,,Puerto Ruiz,no_tiene,Localidad simple,-33.21984018,-59.36303387
30056010,30056,,Aldea San Antonio,no_tiene,Localidad simple,-32.62532817,-58.70319686
30056020,30056,,Aldea San Juan,no_tiene,Localidad simple,-32.7037885,-58.7790625
30056035,30056,,Estación Escriña,no_tiene,Localidad simple,-32.59323583,-58.90374165
30056040,30056,,Faustino M. Parera,no_tiene,Localidad simple,-32.80443143,-58.8826334
30056050,30056,,General Almada,no_tiene,Localidad simple,-32.83763348,-58.80381605
30056080,30056,,Irazusta,no_tiene,Localidad simple,-32.92693733,-58.95348348
30056090,30056,,Larroque,no_tiene,Localidad simple,-33.03542428,-59.00185366
30056110,30056,,Urdinarrain,no_tiene,Localidad simple,-32.68813116,-58.88899455
30063020,30063,,Ceibas,no_tiene,Localidad simple,-33.49941241,-58.80035417
30063040,30063,,Médanos,no_tiene,Localidad simple,-33.43609957,-59.06759521
30070005,30070,,Alcaraz,no_tiene,Localidad simple,-31.45658897,-59.59913887
30070010,30070,,Bovril,no_tiene,Localidad simple,-31.34289144,-59.44673097
30070020,30070,,Colonia Avigdor,no_tiene,Localidad simple,-31.18533847,-59.40798229
30070030,30070,,El Solar,no_tiene,Localidad simple,-31.18101247,-59.73288446
30070050,30070,,Piedras Blancas,no_tiene,Localidad simple,-31.1859576,-59.95215913
30070070,30070,,San Gustavo,no_tiene,Localidad simple,-30.69050672,-59.39945401
30070090,30070,,Sir Leonard,no_tiene,Localidad simple,-31.38966795,-59.50321238
30077010,30077,,Aranguren,no_tiene,Localidad simple,-32.24431301,-60.16279882
30077020,30077,,Betbeder,no_tiene,Localidad simple,-32.37410087,-59.9380818
30077050,30077,,Hernández,no_tiene,Localidad simple,-32.3380693,-60.03014048
30077070,30077,,Nogoyá,CABECERA_DEPARTAMENTO,Localidad simple,-32.39564164,-59.78807642
30077080,30077,,XX de Setiembre,no_tiene,Localidad simple,-32.38662414,-59.66307366
30084015,30084,,Aldea San Juan,no_tiene,Localidad simple,-31.99822374,-60.35838199
30084020,30084,,Aldea San Rafael,no_tiene,Localidad simple,-31.95982995,-60.25587555
30084030,30084,,Aldea Santa María,no_tiene,Localidad simple,-31.61287019,-60.00707218
30084040,30084,,Aldea Santa Rosa,no_tiene,Localidad simple,-32.01645446,-60.24110735
30084060,30084,,Colonia Avellaneda,no_tiene,Componente de localidad compuesta,-31.76806905,-60.40502206
30084065,30084,,Colonia Crespo,no_tiene,Localidad simple,-31.6777727,-60.24368809
30084070,30084,,Crespo,no_tiene,Localidad simple,-32.03464918,-60.31075143
30084080,30084,,El Palenque,no_tiene,Localidad simple,-31.66257481,-60.17511448
30084090,30084,,El Pingo,no_tiene,Localidad simple,-31.5838497,-59.89380694
30084100,30084,,Hasenkamp,no_tiene,Localidad simple,-31.51330524,-59.83696962
30084130,30084,,Las Tunas,no_tiene,Localidad simple,-31.87060957,-59.73243611
30084140,30084,,María Grande,no_tiene,Localidad simple,-31.6660715,-59.90443793
30084150,30084,,Oro Verde,no_tiene,Componente de localidad compuesta,-31.82573555,-60.51827282
30084170,30084,,Pueblo Bellocq (Las Garzas),no_tiene,Localidad simple,-31.42871404,-59.74578859
30084180,30084,,Pueblo Brugo,no_tiene,Localidad simple,-31.38830159,-60.0938334
30084190,30084,,Pueblo General San Martín,no_tiene,Localidad simple,-31.46360641,-60.16796186
30084210,30084,,Sauce Montrull,no_tiene,Componente de localidad compuesta,-31.7463195,-60.35522971
30084230,30084,,Seguí,no_tiene,Localidad simple,-31.95887508,-60.12698291
30084250,30084,,Tabossi,no_tiene,Localidad simple,-31.80470776,-59.93791516
30084260,30084,,Tezanos Pinto,no_tiene,Localidad simple,-31.87354562,-60.49702353
30084300,30084,,Villa Urquiza,no_tiene,Localidad simple,-31.65075061,-60.37758552
30088020,30088,,San Salvador,CABECERA_DEPARTAMENTO,Localidad simple,-31.62552255,-58.50407382
30091040,30091,,Gobernador Echagüe,no_tiene,Localidad simple,-32.39337013,-59.27588868
30091060,30091,,Gobernador Solá,no_tiene,Localidad simple,-32.33720591,-59.37109062
30091070,30091,,Guardamonte,no_tiene,Localidad simple,-32.08263587,-59.30827722
30091080,30091,,Las Guachas,no_tiene,Localidad simple,-32.47000754,-59.1726625
30091090,30091,,Maciá,no_tiene,Localidad simple,-32.17244139,-59.39867871
30091100,30091,,Rosario del Tala,CABECERA_DEPARTAMENTO,Localidad simple,-32.30263392,-59.14457921
30098030,30098,,Colonia Elía,no_tiene,Localidad simple,-32.67237178,-58.32511924
30098040,30098,,Concepción del Uruguay,CABECERA_DEPARTAMENTO,Localidad simple,-32.48536017,-58.23205174
30098060,30098,,Herrera,no_tiene,Localidad simple,-32.43461398,-58.63301371
30098090,30098,,1º de Mayo,no_tiene,Localidad simple,-32.25701161,-58.42272863
30098130,30098,,Villa Mantero,no_tiene,Localidad simple,-32.39870913,-58.7440639
30098140,30098,,Villa San Justo,no_tiene,Localidad simple,-32.4463199,-58.43591383
30098150,30098,,Villa San Marcial (Est. Gobernador Urquiza),no_tiene,Localidad simple,-32.1800624,-58.9301272
30105010,30105,,Antelo,no_tiene,Localidad simple,-32.53381026,-60.03569661
30113060,30113,,Villa Clara,no_tiene,Localidad simple,-31.83010046,-58.82339032
30113070,30113,,Villa Domínguez,no_tiene,Localidad simple,-31.98701469,-58.96341791
30113080,30113,,Villaguay,CABECERA_DEPARTAMENTO,Localidad simple,-31.86544137,-59.02906284
34007005,34007,,Guadalcazar,no_tiene,Localidad simple,-23.68239385,-61.16110895
34007007,34007,,La Rinconada,no_tiene,Localidad simple,-23.49427519,-61.57638887
34007010,34007,340007.0,Laguna Yema,CABECERA_DEPARTAMENTO,Localidad simple,-24.25546472,-61.24399801
34007015,34007,,Lamadrid,no_tiene,Localidad simple,-23.93769826,-60.74009856
34007030,34007,,Pozo de Maza,no_tiene,Localidad simple,-23.56918325,-61.70553348
